,County,Vote Center ID,Address,City,Latitude,Longitude
323,CHATHAM,25102,407 TALMADGE AVENUE,GARDEN CITY,32.093075,-81.1764
324,CHATHAM,25087,50 COACH JOE TURNER RD,SAVANNAH,32.095673,-81.138361
325,CHATTAHOOCHEE,26001,127 INDUSTRIAL PARK RD,CUSSETA,32.089202,-84.679259
326,CHATTOOGA,27001,44 HIGHWAY 48,SUMMERVILLE,34.477835,-85.350121
327,CHATTOOGA,27004,4868 HAYWOOD VALLEY RD,ARMUCHEE,34.456726,-85.185572
328,CHATTOOGA,27005,9 GORE FIRE HALL RD,SUMMERVILLE,34.460768,-85.258161
329,CHATTOOGA,27008,71 EDISON ST,MENLO,34.487425,-85.48193
330,CHATTOOGA,27003,71 EDISON ST,MENLO,34.487425,-85.48193
331,CHATTOOGA,27006,6086 HIGHWAY 114,LYERLY,34.405345,-85.405574
332,CHATTOOGA,27009,6086 HIGHWAY 114,LYERLY,34.405345,-85.405574
333,CHATTOOGA,27016,6086 HIGHWAY 114,LYERLY,34.405345,-85.405574
334,CHATTOOGA,27002,6086 HIGHWAY 114,LYERLY,34.405345,-85.405574
335,CHATTOOGA,27011,35 SUBLIGNA BAPTIST CHURCH RD,SUMMERVILLE,34.557458,-85.186134
336,CHATTOOGA,27015,90 DALTON ST,TRION,34.544419,-85.313439
337,CHATTOOGA,27013,90 DALTON ST,TRION,34.544419,-85.313439
338,CHATTOOGA,27010,90 DALTON ST,TRION,34.544419,-85.313439
339,CHEROKEE,28088,232 ARNOLD MILL RD,WOODSTOCK,34.100303,-84.509352
340,CHEROKEE,28049,710 ARNOLD MILL RD,WOODSTOCK,34.108359,-84.43838
341,CHEROKEE,28002,3045 CANTON HWY,BALL GROUND,34.340761,-84.381397
342,CHEROKEE,28003,1335 WYNGATE PKWY,WOODSTOCK,34.130192,-84.577239
343,CHEROKEE,28052,137 HIGHTOWER RD,BALL GROUND,34.259938,-84.323986
344,CHEROKEE,28052,137 HIGHTOWER RD,BALL GROUND,34.259938,-84.323986
345,CHEROKEE,28200,110 ACADEMY ST,CANTON,34.235765,-84.492202
346,CHEROKEE,28054,2275 BASCOMB CARMEL RD,WOODSTOCK,34.096576,-84.570281
347,CHEROKEE,28143,1001 UNIVETER RD,CANTON,34.194573,-84.494919
348,CHEROKEE,28066,3219 HUNT RD,ACWORTH,34.088394,-84.641808
349,CHEROKEE,28058,6550 PUTNAM FORD DR,WOODSTOCK,34.117844,-84.561525
350,CHEROKEE,28059,9081 FINCHER RD,WALESKA,34.315662,-84.554602
351,CHEROKEE,28137,1190 EVENFLO DR,BALL GROUND,34.290522,-84.423418
352,CHEROKEE,28202,1 MISSION PT,CANTON,34.269772,-84.48501
353,CHEROKEE,28019,1208 ROSE CREEK DR,WOODSTOCK,34.115054,-84.56891
354,CHEROKEE,28020,311 GOSHEN CHURCH WAY,WALESKA,34.397522,-84.589854
355,CHEROKEE,28203,2510 EAST CHEROKEE DR,WOODSTOCK,34.162377,-84.424788
356,CHEROKEE,28022,2755 EAST CHEROKEE DR,CANTON,34.17111,-84.423487
357,CHEROKEE,28133,4056 EAST CHEROKEE DRIVE,CANTON,34.184386,-84.419993
358,CHEROKEE,28068,4474 TOWNE LAKE PKWY,WOODSTOCK,34.129452,-84.570747
359,CHEROKEE,28025,1965 HICKORY RD,CANTON,34.172461,-84.471944
360,CHEROKEE,28070,3235 HOLLY SPRINGS PKWY,HOLLY SPRINGS,34.195678,-83.613391
361,CHEROKEE,28134,78 RIDGE ROAD,CANTON,34.173023,-84.556228
362,CHEROKEE,28134,78 RIDGE ROAD,CANTON,34.173023,-84.556228
363,CHEROKEE,28071,2031 EAST CHEROKEE DR,WOODSTOCK,34.131661,-84.493627
364,CHEROKEE,28139,10500 BELLS FERRY RD,CANTON,34.192801,-84.537443
365,CHEROKEE,28072,3170 TRICKUM RD,WOODSTOCK,34.105259,-84.474089
366,CHEROKEE,28073,10370 EAST CHEROKEE DR,CANTON,34.249228,-84.357575
367,CHEROKEE,28079,442 ARNOLD MILL RD,WOODSTOCK,34.117529,-84.478957
368,CHEROKEE,28075,615 MOUNTAIN RD,WOODSTOCK,34.138948,-84.406608
369,CHEROKEE,28051,6659 BELLS FERRY RD,WOODSTOCK,34.129334,-84.58652
370,CHEROKEE,28036,6409 BELLS FERRY RD,WOODSTOCK,34.109836,-84.582298
371,CHEROKEE,28077,1375 PUCKETT RD,WALESKA,34.338691,-84.528698
372,CHEROKEE,28081,201 CLUBHOUSE DRIVE,CANTON,34.224286,-84.537832
373,CHEROKEE,28204,253 SHILOH CHURCH RD,DAWSONVILLE,34.35111,-84.262301
374,CHEROKEE,28080,895 KNOX BRIDGE HWY,WHITE,34.217094,-84.643586
375,CHEROKEE,28083,7032 HUNTERS RIDGE,WOODSTOCK,34.110914,-84.543062
376,CHEROKEE,28082,800 WOODLAND PKWY,WOODSTOCK,34.093218,-84.456376
377,CHEROKEE,28084,1780 A J LAND RD,CANTON,34.31319,-84.533378
378,CHEROKEE,28076,4625 HIGHWAY 92,ACWORTH,34.091732,-84.611856
379,CHEROKEE,28209,150 RIDGEWALK PKWY,WOODSTOCK,34.117124,-84.516479
380,CHEROKEE,28085,2010 TOWNE LAKE HILLS SOUTH DR,WOODSTOCK,34.101049,-84.541192
381,CLARKE,29001,225 NEWTON BRIDGE ROAD,ATHENS,33.979141,-83.395808
382,CLARKE,29002,2025 BAXTER STREET,ATHENS,33.944957,-83.403661
383,CLARKE,29007,775 EAST BROAD STREET,ATHENS,33.960143,-83.370584
384,CLARKE,29038,4460 LEXINGTON ROAD,ATHENS,33.925364,-83.303047
385,CLARKE,29003,3220 S BARNETT SHOALS ROAD,ATHENS,33.902584,-83.337961
386,CLARKE,29008,1300 CEDAR SHOALS DR,ATHENS,33.92319,-83.331695
387,CLARKE,29004,757 NORTH CHASE STREET,ATHENS,33.964673,-83.394214
388,CLARKE,29016,000 ENTER BAXTER ST. PARKING LOT,ATHENS,0,0
389,CLARKE,29009,1700 CLEVELAND ROAD,BOGART,33.966921,-83.505239
390,CLARKE,29010,1198 S MILLEDGE AVE,ATHENS,33.939255,-83.38705
391,CLARKE,29011,900 OGLETHORPE AVENUE,ATHENS,33.962193,-83.415433
392,CLARKE,29012,2350 BARNETT SHOALS RD,ATHENS,33.917671,-83.344215
393,CLARKE,29015,900 GAINES SCHOOL ROAD,ATHENS,33.929501,-83.336785
394,CLARKE,29005,3700 ATLANTA HWY,ATHENS,33.944166,-83.468344
395,CLARKE,29013,715 FOURTH STREET,ATHENS,33.97336,-83.358722
396,CLARKE,29014,2300 DANIELSVILLE ROAD,ATHENS,34.009966,-83.345371
397,CLARKE,29017,293 GRAN ELLEN DRIVE,ATHENS,33.928722,-83.390351
398,CLARKE,29036,1150 OGLETHORPE AVENUE,ATHENS,33.963362,-83.422452
399,CLARKE,29019,297 HOYT STREET,ATHENS,33.964111,-83.375786
400,CLARKE,29021,1900 TIMOTHY ROAD,ATHENS,33.936954,-83.446112
401,CLARKE,29037,780 TIMOTHY ROAD,ATHENS,33.927791,-83.412024
402,CLARKE,29023,1450 WHIT DAVIS RD,ATHENS,33.90394,-83.316995
403,CLARKE,29024,555 QUAILWOOD DRIVE,ATHENS,33.98107,-83.435668
404,CLARKE,29026,000 MARIGOLD LANE,WINTERVILLE,33.930735,-83.292152
405,CLAY,30009,159 WILSON.,FORT GAINES,31.605921,-85.047726
406,CLAY,30009,159 WILSON.,FORT GAINES,31.605921,-85.047726
407,CLAY,30009,159 WILSON.,FORT GAINES,31.605921,-85.047726
408,CLAY,30009,159 WILSON.,FORT GAINES,31.605921,-85.047726
409,CLAY,30009,159 WILSON.,FORT GAINES,31.605921,-85.047726
410,CLAYTON,31015,6475 MOUNT ZION BLVD,MORROW,33.577997,-84.304705
411,CLAYTON,31026,1842 LAKE JODECO RD,JONESBORO,33.515128,-84.330453
412,CLAYTON,31053,93 VALLEY HILL ROAD SW,RIVERDALE,33.5657,-84.392323
413,CLAYTON,31001,3187 REX ROAD,REX,33.5894,-84.284922
414,CLAYTON,31002,4199 OLD ROCKCUT ROAD,CONLEY,33.641495,-84.33378
415,CLAYTON,31085,2352 OLD REX MORROW ROAD,ELLENWOOD,33.596845,-84.314451
416,CLAYTON,31003,216 STOCKBRIDGE RD,JONESBORO,33.524245,-84.348099
417,CLAYTON,31004,5500 REYNOLDS RD,FOREST PARK,33.605128,-84.353394
418,CLAYTON,31005,9771 POSTON RD,JONESBORO,33.494923,-84.364052
419,CLAYTON,31006,120 ORIOLE DRIVE,JONESBORO,33.534915,-84.393649
420,CLAYTON,31007,1500 NORMAN DRIVE,COLLEGE PARK,33.785968,-84.44294
421,CLAYTON,31062,6337 GEORGIA 42,REX,33.579953,-84.291314
422,CLAYTON,31008,7013 CHURCH ST,RIVERDALE,33.563315,-84.417999
423,CLAYTON,31012,7810 HIGHWAY 85,RIVERDALE,33.537676,-84.414786
424,CLAYTON,31071,5823 TRAMMELL ROAD,MORROW,33.594962,-84.322651
425,CLAYTON,31080,3675 STEELE ROAD,ELLENWOOD,33.6171,-84.270118
426,CLAYTON,31082,11808 PANHANDLE ROAD,HAMPTON,33.430823,-84.360731
427,CLAYTON,31017,930 FINLEY DR,FOREST PARK,33.622335,-84.359539
428,CLAYTON,31019,5212 WEST ST,FOREST PARK,33.611984,-84.374275
429,CLAYTON,31020,6712 W FAYETTEVILLE RD,RIVERDALE,33.571489,-84.44706
430,CLAYTON,31021,825 TARA ROAD,HAMPTON,33.464102,-84.360181
431,CLAYTON,31022,1169 MORROW RD,MORROW,33.586072,-84.353959
432,CLAYTON,31023,1260 ROCKCUT RD,FOREST PARK,33.638926,-84.349066
433,CLAYTON,31024,7711 MOUNT ZION BOULEVARD,JONESBORO,33.545607,-84.337235
434,CLAYTON,31027,10990 FOLSOM ROAD,HAMPTON,33.454521,-84.355696
435,CLAYTON,31028,7971 KENDRICK ROAD,JONESBORO,33.53656,-84.390876
436,CLAYTON,31029,7435 TARA RD,JONESBORO,33.55032,-84.359006
437,CLAYTON,31086,5745 W. LEES MILL ROAD,COLLEGE PARK ,33.598025,-84.413241
438,CLAYTON,31031,7900 LAKE RIDGE CIR,RIVERDALE,33.540472,-84.430627
439,CLAYTON,31032,865 BATTLE CREEK RD,JONESBORO,33.552522,-84.363783
440,CLAYTON,31033,178 LEE STREET,JONESBORO,33.524624,-84.356386
441,CLAYTON,31047,5880 OLD DIXIE HIGHWAY,FOREST PARK,33.594464,-84.377278
442,CLAYTON,31083,11622 HASTINGS BRIDGE ROAD,LOVEJOY,33.438063,-84.314214
443,CLAYTON,31034,1588 LOVEJOY RD,LOVEJOY,33.441869,-84.339089
444,CLAYTON,31035,1587 MCDONOUGH RD,HAMPTON,33.445397,-84.339329
445,CLAYTON,31036,1905 WALT STEPHENS RD,JONESBORO,33.521529,-84.330878
446,CLAYTON,31037,2201 LAKE HARBIN ROAD,MORROW,33.580886,-84.31824
447,CLAYTON,31039,1500 MORROW ROAD,MORROW,33.583644,-84.340719
448,CLAYTON,31051,2920 MOUNT ZION ROAD,JONESBORO,33.55653,-84.295153
449,CLAYTON,31041,2984 MT ZION RD,JONESBORO,33.55633,-84.293375
450,CLAYTON,31042,2535 MT ZION PKWY,JONESBORO,33.554349,-84.308722
451,CLAYTON,31081,9652 FAYETTEVILLE ROAD,JONESBORO,33.492519,-84.384304
452,CLAYTON,31043,1251 MUNDYS MILL RD,JONESBORO,33.486855,-84.351102
453,CLAYTON,31065,1014 NEW HOPE DRIVE,HAMPTON,33.436685,-84.359307
454,CLAYTON,31057,7725 HIGHWAY 85,RIVERDALE,33.544355,-84.417738
455,CLAYTON,31044,5517 W FAYETTEVILLE RD,COLLEGE PARK,33.606581,-84.447667
456,CLAYTON,31045,1525 NORMAN DR,COLLEGE PARK,33.768337,-84.437842
457,CLAYTON,31084,3406 REX ROAD,REX,33.591431,-84.278884
458,CLAYTON,31046,1725 CHERYL LEIGH DR,RIVERDALE,33.578308,-84.445322
459,CLAYTON,31048,8482 THOMAS ROAD,RIVERDALE,33.523517,-84.411559
460,CLAYTON,31049,8495 THOMAS RD,JONESBORO,33.520845,-84.412819
461,CLAYTON,31050,6340 HIGHWAY 42 SOUTH,REX,33.581646,-84.287424
462,CLAYTON,31052,1064 BETHSAIDA RD,RIVERDALE,33.560765,-84.425031
463,CLAYTON,31016,6253 GARDEN WALK BLVD,RIVERDALE,33.584836,-84.392925
464,CLAYTON,31054,160 ROBERTS DRIVE,RIVERDALE,33.556964,-84.402208
465,CLAYTON,31055,6390 RIVERDALE ROAD,RIVERDALE,33.591538,-84.428086
466,CLAYTON,31056,400 ROBERTS DR,RIVERDALE,33.562796,-84.406971
467,CLAYTON,31058,205 N. BRIDGE RD,FAYETTEVILLE,33.418551,-84.387992
468,CLAYTON,31013,1087 BATTLECREEK RD,JONESBORO,33.553007,-84.348021
469,CLAYTON,31059,591 FLINT RIVER RD,JONESBORO,33.51986,-84.374092
470,CLAYTON,31060,1400 LAKE JODECO RD,JONESBORO,33.515624,-84.344762
471,CLAYTON,31061,937 MOUNT ZION RD,MORROW,33.570789,-84.360364
472,CLAYTON,31040,6021 MADDOX ROAD,MORROW,33.590378,-84.316061
473,CLAYTON,31014,2750 FOREST PKWY,ELLENWOOD,33.613678,-84.299693
474,CLAYTON,31063,5580 RIVERDALE RD,COLLEGE PARK,33.603144,-84.430801
475,CLINCH,32001,109 ARABIA COURTHOUSE RD,HOMERVILLE,0,0
476,CLINCH,32003,25 COURT SQUARE,HOMERVILLE,31.037622,-82.749068
477,CLINCH,32004,81 NICHOLS ST,DUPONT,30.989734,-82.872164
478,CLINCH,32005,11 SUWANNEE DR,FARGO,30.685248,-82.563536
479,CLINCH,32006,3050 JESSE STEEDLEY RD,ARGYLE,31.075694,-82.649114
480,COBB,33001,4361 CHEROKEE ST,ACWORTH,34.070153,-84.676347
481,COBB,33021,160 LEGION DR,SMYRNA,33.875881,-84.517264
482,COBB,33004,2420 SPRING RD,SMYRNA,33.882493,-84.483464
483,COBB,33006,2625 JOE JERKINS BLVD,AUSTELL,33.814289,-84.630546
484,COBB,33166,2240 SHALLOWFORD RD,MARIETTA,34.042698,-84.485585
485,COBB,33119,2753 WATTS DR.,KENNESAW,34.021215,-84.619164
486,COBB,33162,4644 SANDY PLAINS RD,MARIETTA,34.061158,-84.429941
487,COBB,33011,775 SMYRNA POWDER SPRINGS RD,MARIETTA,33.879421,-84.575657
488,COBB,33013,4845 DALLAS HWY,POWDER SPRINGS,33.93784,-84.694806
489,COBB,33117,285 VICTORY DR,MARIETTA,33.945172,-84.530894
490,COBB,33133,5145 DUE WEST RD,POWDER SPRINGS,33.964934,-84.698055
491,COBB,33018,2330 BURNT HICKORY ROAD,MARIETTA,33.966659,-84.619741
492,COBB,33169,4025 SOUTH HURT ROAD,SMYRNA,33.856944,-84.562987
493,COBB,33307,1243 BELMONT AVENUE,SMYRNA,33.894109,-84.517442
494,COBB,33146,50 SHALLOWFORD RD,KENNESAW,34.069566,-84.548344
495,COBB,33190,4905 ROSWELL RD NE,MARIETTA,33.999429,-84.407751
496,COBB,33027,1350 JOHN WARD RD,MARIETTA,33.921714,-84.620891
497,COBB,33028,2663 JOHNSON FERRY RD,MARIETTA,34.014887,-84.431229
498,COBB,33029,1210 WOOTEN LAKE RD,KENNESAW,34.059341,-84.585955
499,COBB,33087,3393 CANTON RD,MARIETTA,34.033758,-84.528309
500,COBB,33135,285 SOUTH GORDON RD SW,MABLETON,33.792253,-84.561997
501,COBB,33114,548 SOUTH MARIETTA PKWY,MARIETTA,33.942417,-84.536981
502,COBB,33032,1000 EMC PKWY NE,MARIETTA,33.97703,-84.553387
503,COBB,33139,3206 OLD HIGHWAY 41 NW,KENNESAW,34.033205,-84.638598
504,COBB,33034,3795 COCHISE DR,ATLANTA,33.860313,-84.457822
505,COBB,33036,1190 INDIAN HILLS PKWY,MARIETTA,33.977469,-84.43543
506,COBB,33037,4605 EWING RD,AUSTELL,33.84209,-84.634129
507,COBB,33097,2881 CANTON RD,MARIETTA,34.020325,-84.529502
508,COBB,33057,1100 PIEDMONT RD NE,MARIETTA,34.019782,-84.519204
509,COBB,33043,2121 WEST SANDTOWN RD,MARIETTA,33.902459,-84.633562
510,COBB,33045,3956 DUE WEST RD,MARIETTA,33.970049,-84.668964
511,COBB,33047,2891 MARS HILL RD,ACWORTH,34.025539,-84.697503
512,COBB,33136,1940 SHALLOWFORD RD,MARIETTA,34.0462,-84.493841
513,COBB,33048,5240 ROSWELL RD,MARIETTA,34.001032,-84.398527
514,COBB,33049,4400 LOWER ROSWELL RD,MARIETTA,33.963188,-84.423463
515,COBB,33214,2450 LOWER ROSWELL RD NE,MARIETTA,33.943859,-84.482051
516,COBB,33055,2570 LOWER ROSWELL ROAD,MARIETTA,33.942089,-84.477632
517,COBB,33060,315 KURTZ RD,MARIETTA,34.003948,-84.541725
518,COBB,33061,1465 BRANDON DRIVE,MARIETTA,33.91654,-84.564406
519,COBB,33132,5083 HIRAM LITHIA SPRINGS RD,POWDER SPRINGS,33.830734,-84.688081
520,COBB,33003,1275 CHURCH STREET,SMYRNA,33.882662,-84.517447
521,COBB,33065,4330 NORTH AVE,POWDER SPRINGS,33.860068,-84.679493
522,COBB,33096,3481 CAMPUS LOOP RD,KENNESAW,34.035315,-84.587342
523,COBB,33068,4803 FLOYD RD,MABLETON,33.838228,-84.574866
524,COBB,33157,3996 FLOYD RD,AUSTELL,33.855436,-84.590766
525,COBB,33069,1345 MARS HILL RD,ACWORTH,33.98694,-84.719915
526,COBB,33071,3499 ROBINSON RD,MARIETTA,33.973793,-84.454493
527,COBB,33154,4181 ATLANTA ST,POWDER SPRINGS,33.856535,-84.676118
528,COBB,33035,3005 RING RD NW,KENNESAW,34.018101,-84.568118
529,COBB,33042,3737 STILESBORO RD NW,KENNESAW,33.997615,-84.660131
530,COBB,33083,675 HOLT RD,MARIETTA,33.966786,-84.480026
531,COBB,33113,1083 ALLGOOD RD NE,MARIETTA,33.977551,-84.523108
532,COBB,33077,4500 DUE WEST RD,KENNESAW,33.96736,-84.683172
533,COBB,33078,1501 KENNESAW DUE WEST RD,KENNESAW,33.991046,-84.631578
534,COBB,33143,3269 OLD CONCORD RD SE,SMYRNA,33.874698,-84.537014
535,COBB,33082,2364 POWDER SPRINGS RD SW,MARIETTA,33.880386,-84.622115
536,COBB,33084,3401 LOWER ROSWELL RD,MARIETTA,33.951934,-84.452852
537,COBB,33085,2922 SANDY PLAINS RD,MARIETTA,34.020675,-84.488116
538,COBB,33109,4101 SANDY PLAINS RD,MARIETTA,34.050644,-84.454004
539,COBB,33010,2720 SOUTH COBB DR SE,SMYRNA,33.887026,-84.536338
540,COBB,33073,1455 BEN KING RD,KENNESAW,34.027739,-84.592976
541,COBB,33089,955 JOHNSON FERRY RD,MARIETTA,33.96742,-84.414654
542,COBB,33091,4770 LEE WATERS RD,MARIETTA,34.064281,-84.512882
543,COBB,33094,2958 NORTH MAIN STREET,KENNESAW,34.025899,-84.617943
544,COBB,33064,3732 KING SPRINGS RD SE,SMYRNA,33.863082,-84.518008
545,COBB,33191,3265 BROWN ROAD SE,SMYRNA,33.873986,-84.526776
546,COBB,33099,230 CRESSON DR,MARIETTA,33.896418,-84.555145
547,COBB,33002,1040 BLACKWELL RD,MARIETTA,34.034921,-84.519082
548,COBB,33158,4201 LEGACY PARK CIR,KENNESAW,34.054975,-84.633705
549,COBB,33175,4100 KING SPRINGS RD,SMYRNA,33.854478,-84.518354
550,COBB,33134,50 VETERANS MEM. HWY,MABLETON,33.813525,-84.55376
551,COBB,33156,4331 BROWNSVILLE ROAD,POWDER SPRINGS,33.846743,-84.694221
552,COBB,33103,3450 STILESBORO ROAD,KENNESAW,33.999123,-84.649843
553,COBB,33105,700 OLD MOUNTAIN RD,KENNESAW,33.970711,-84.689654
554,COBB,33185,3825 LUTHER WARD ROAD,POWDER SPRINGS,33.926442,-84.663555
555,COBB,33238,5235 AUSTELL-POWDER SPRINGS RD,AUSTELL,33.828106,-84.643891
556,COBB,33107,4814 PAPER MILL RD,MARIETTA,33.949054,-84.414521
557,COBB,33040,1200 INDIAN HILLS PKWY,MARIETTA,33.977534,-84.436497
558,COBB,33148,6114 MABLETON PKWY,MABLETON,33.804723,-84.569206
559,COBB,33174,5220 CHURCH ST SW,MABLETON,33.824471,-84.584258
560,COBB,33110,3732 MACLAND RD,POWDER SPRINGS,33.901735,-84.661801
561,COBB,33236,63 MAPLE AVENUE,MARIETTA,33.957461,-84.553614
562,COBB,33115,1171 WHITLOCK AVE,MARIETTA,33.947976,-84.588457
563,COBB,33017,3660 OLD STILESBORO ROAD,KENNESAW,34.003989,-84.656291
564,COBB,33122,4075 MACLAND RD,POWDER SPRINGS,33.901497,-84.671974
565,COBB,33127,287 MT CALVARY RD,MARIETTA,33.947633,-84.609018
566,COBB,33123,1030 MILFORD CHURCH RD,MARIETTA,33.880844,-84.583581
567,COBB,33309,1021 OREGON TRAIL SW,MARIETTA,33.928456,-84.566386
568,COBB,33173,3320 SANDY PLAINS RD,MARIETTA,34.028897,-84.469754
569,COBB,33039,2300 JAMERSON RD,MARIETTA,34.074045,-84.483558
570,COBB,33126,4385 LOWER ROSWELL RD,MARIETTA,33.963603,-84.424037
571,COBB,33054,1700 ALLGOOD RD,MARIETTA,33.98129,-84.502897
572,COBB,33129,1770 JOHNSON FERRY RD,MARIETTA,33.992841,-84.428428
573,COBB,33130,2320 MURDOCK RD,MARIETTA,34.00686,-84.462197
574,COBB,33095,2975 COBB PARKWAY NW,KENNESAW,34.026475,-84.639502
575,COBB,33022,836 NEW SALEM RD NW,KENNESAW,33.974179,-84.616607
576,COBB,33137,4555 MAVELL RD,SMYRNA,33.843569,-84.515933
577,COBB,33138,4120 CANTON RD,MARIETTA,34.051697,-84.525658
578,COBB,33131,3900 SOUTH MAIN STREET,ACWORTH,34.050869,-84.654173
579,COBB,33012,3100 JAYCEE DR,MARIETTA,34.025161,-84.52028
580,COBB,33141,3413 BLUE SPRINGS ROAD,KENNESAW,34.036744,-84.651546
581,COBB,33118,3737 DALLAS ACWORTH HIGHWAY NW,ACWORTH,34.047157,-84.728397
582,COBB,33164,2730 CUMBERLAND BLVD SE,SMYRNA,33.886377,-84.477457
583,COBB,33112,1630 PIEDMONT RD,MARIETTA,34.01344,-84.503971
584,COBB,33100,3755 SANDY PLAINS RD,MARIETTA,34.041862,-84.460388
585,COBB,33277,2720 PINE MOUNTAIN CIRCLE,KENNESAW,33.988072,-84.632679
586,COBB,33151,4575 WADE GREEN RD,ACWORTH,34.065465,-84.591158
587,COBB,33235,566 WHITLOCK AVE NW,MARIETTA,33.95201,-84.565599
588,COBB,33104,816 PICKENS INDUSTRIAL DR,MARIETTA,33.971157,-84.523508
589,COBB,33195,135 RIVERSIDE PARKWAY,AUSTELL,33.771869,-84.557261
590,COBB,33167,3820 MACEDONIA RD,POWDER SPRINGS,33.87654,-84.664732
591,COBB,33170,2825 SANDY PLAINS RD,MARIETTA,34.020148,-84.490852
592,COBB,33046,1150 POWDER SPRINGS ST,MARIETTA,33.926081,-84.574581
593,COBB,33121,4665 MACLAND RD,POWDER SPRINGS,33.900232,-84.691443
594,COBB,33088,2051 LOWER ROSWELL RD,MARIETTA,33.949963,-84.492216
595,COBB,33172,3529 LASSITER ROAD,MARIETTA,34.03518,-84.438321
596,COBB,33120,1686 SHALLOWFORD RD,MARIETTA,34.048369,-84.50174
597,COBB,33306,75 HAWKINS STORE RD NW,KENNESAW ,34.057613,-84.551981
598,COBB,33308,810 CHURCH ST SE,SMYRNA,33.880141,-84.529809
599,COBB,33176,200 VILLAGE GREEN CIR,SMYRNA,33.884885,-84.516573
600,COBB,33177,3320 PAPER MILL RD,MARIETTA,33.935768,-84.452998
601,COBB,33178,620 LIONS CLUB DR,MABLETON,33.819194,-84.57188
602,COBB,33108,805 CLAY RD.,MABLETON,33.825225,-84.577652
603,COBB,33183,4300 KING SPRINGS RD,SMYRNA,33.849119,-84.521797
604,COBB,33007,4310 MOON STATION LANE,ACWORTH,34.057712,-84.618104
605,COBB,33159,3640 SPRING HILL PKWY,SMYRNA,33.863971,-84.485173
606,COBB,33188,1415 OLD CANTON RD,MARIETTA,33.983511,-84.463476
607,COBB,33080,3330 SANDY PLAINS ROAD,MARIETTA,34.02984,-84.468303
608,COBB,33041,1795 JOHNSON FERRY RD,MARIETTA,33.992324,-84.429589
609,COBB,33212,555 NICKAJACK ROAD,MABLETON,33.834757,-84.539613
610,COBB,33192,1480 BELLS FERRY RD,MARIETTA,33.986527,-84.554315
611,COBB,33281,950 SHILOH RD,KENNESAW,34.052368,-84.578493
612,COBB,33016,821 SOUTH GORDON RD SW,AUSTELL,33.789023,-84.577869
613,COBB,33233,492 NORTH MARIETTA PARKWAY,MARIETTA,33.957699,-84.53768
614,COBB,33072,4255 SANDY PLAINS RD,MARIETTA,34.054385,-84.448588
615,COBB,33198,5950 NICHOLS RD,POWDER SPRINGS,33.960519,-84.724535
616,COBB,33199,4290 PACES FERRY RD,ATLANTA,33.864264,-84.465376
617,COBB,33201,2025 POWDER SPRINGS RD,MARIETTA,33.888068,-84.612262
618,COBB,33202,4495 SANDY PLAINS RD,MARIETTA,34.060144,-84.43571
619,COBB,33203,1245 VILLA RICA RD,MARIETTA,33.921909,-84.653038
620,COBB,33070,1750 DENNIS KEMP LN,KENNESAW,33.99898,-84.702186
621,COBB,33204,4915 DALLAS HWY,POWDER SPRINGS,33.94226,-84.69532
622,COBB,33033,"1885 ROSWELL ST., SE",SMYRNA,33.894637,-84.500583
623,COBB,33140,3662 SHALLOWFORD RD,MARIETTA,34.032713,-84.443979
624,COBB,33207,165 LEMON ST,MARIETTA,33.955573,-84.547623
625,COFFEE,34015,98 W. ELM ST.,AMBROSE,31.594886,-83.014986
626,COFFEE,34001,2387 BRIDGETOWN RD,WILLACOOCHEE,31.43704,-83.05609
627,COFFEE,34017,200 S MADISON AVE,DOUGLAS,31.507317,-82.848391
628,COFFEE,34003,707 VAN STREAT HWY,NICHOLLS,31.517777,-82.636784
629,COFFEE,34016,100 CHURCH ST,BROXTON,31.624451,-82.886694
630,COFFEE,34008,230 SCHOOL CIRCLE,WEST GREEN,31.611507,-82.735576
631,COLQUITT,35001,616 5TH AVE NW,MOULTRIE,31.185292,-83.79741
632,COLQUITT,35002,2493 GA HWY 33 S,MOULTRIE,31.061927,-83.764913
633,COLQUITT,35003,283 LANGFORD STREET,BERLIN,31.068967,-83.623689
634,COLQUITT,35004,2407 BAY ROCKYFORD RD,MOULTRIE,31.138492,-83.897951
635,COLQUITT,35005,570 JONAH TILLMAN RD,MOULTRIE,31.110064,-83.716226
636,COLQUITT,35006,155 J P PERRY RD,NORMAN PARK,31.327962,-83.678039
637,COLQUITT,35008,212 WEST BROAD STREET,DOERUN,31.321442,-83.919364
638,COLQUITT,35009,103 N BAKER ST,ELLENTON,31.178181,-83.587688
639,COLQUITT,35010,115 W MULBERRY ST,FUNSTON,31.199542,-83.872794
640,COLQUITT,35011,240 GA HWY 202,HARTSFIELD,31.12256,-83.950138
641,COLQUITT,35012,103 BRYAN RD,HARTSFIELD,31.216708,-83.976174
642,COLQUITT,35013,1230 CANNON RD,MOULTRIE,31.124971,-83.623362
643,COLQUITT,35014,5063 GA HWY 33 N,MOULTRIE,31.293471,-83.819203
644,COLQUITT,35015,140 SMITHWICK RD,COOLIDGE,31.067115,-83.825491
645,COLQUITT,35016,154 EAST BROAD ST,NORMAN PARK,31.269429,-83.684983
646,COLQUITT,35019,231 SCHLEY CHURCH RD,MOULTRIE,31.231545,-83.831369
647,COLQUITT,35020,6565 THIGPEN TRAIL,DOERUN,31.300097,-83.972341
